url_a,url_b,cluster,formula_similarity,input_similarity,recommended_action,reason
https://hacecuentas.com/calculadora-peso-ideal-dachshund-salchicha,https://hacecuentas.com/calculadora-peso-ideal-golden-retriever,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-dachshund-salchicha,https://hacecuentas.com/calculadora-peso-ideal-husky-siberiano,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-dachshund-salchicha,https://hacecuentas.com/calculadora-peso-ideal-labrador-retriever,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-dachshund-salchicha,https://hacecuentas.com/calculadora-peso-ideal-pastor-aleman,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-dachshund-salchicha,https://hacecuentas.com/calculadora-peso-ideal-pitbull,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-dachshund-salchicha,https://hacecuentas.com/calculadora-peso-ideal-rottweiler,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-dachshund-salchicha,https://hacecuentas.com/calculadora-peso-ideal-yorkshire-terrier,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-golden-retriever,https://hacecuentas.com/calculadora-peso-ideal-husky-siberiano,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-golden-retriever,https://hacecuentas.com/calculadora-peso-ideal-labrador-retriever,pets_non_medical,1.00,1.00,DIFFERENTIATE,"fórmula parecida pero difieren en régimen/bruto-neto/período/rol → diferenciar, NO redirigir"
https://hacecuentas.com/calculadora-peso-ideal-golden-retriever,https://hacecuentas.com/calculadora-peso-ideal-pastor-aleman,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-golden-retriever,https://hacecuentas.com/calculadora-peso-ideal-pitbull,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-golden-retriever,https://hacecuentas.com/calculadora-peso-ideal-rottweiler,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-golden-retriever,https://hacecuentas.com/calculadora-peso-ideal-yorkshire-terrier,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-husky-siberiano,https://hacecuentas.com/calculadora-peso-ideal-labrador-retriever,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-husky-siberiano,https://hacecuentas.com/calculadora-peso-ideal-pastor-aleman,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-husky-siberiano,https://hacecuentas.com/calculadora-peso-ideal-pitbull,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-husky-siberiano,https://hacecuentas.com/calculadora-peso-ideal-rottweiler,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-husky-siberiano,https://hacecuentas.com/calculadora-peso-ideal-yorkshire-terrier,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-labrador-retriever,https://hacecuentas.com/calculadora-peso-ideal-pastor-aleman,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-labrador-retriever,https://hacecuentas.com/calculadora-peso-ideal-pitbull,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-labrador-retriever,https://hacecuentas.com/calculadora-peso-ideal-rottweiler,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-labrador-retriever,https://hacecuentas.com/calculadora-peso-ideal-yorkshire-terrier,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-pastor-aleman,https://hacecuentas.com/calculadora-peso-ideal-pitbull,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-pastor-aleman,https://hacecuentas.com/calculadora-peso-ideal-rottweiler,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-pastor-aleman,https://hacecuentas.com/calculadora-peso-ideal-yorkshire-terrier,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-pitbull,https://hacecuentas.com/calculadora-peso-ideal-rottweiler,pets_non_medical,1.00,1.00,DIFFERENTIATE,"fórmula parecida pero difieren en régimen/bruto-neto/período/rol → diferenciar, NO redirigir"
https://hacecuentas.com/calculadora-peso-ideal-pitbull,https://hacecuentas.com/calculadora-peso-ideal-yorkshire-terrier,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-rottweiler,https://hacecuentas.com/calculadora-peso-ideal-yorkshire-terrier,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/ve/cuanto-es-bolivares-en-dolares,https://hacecuentas.com/ve/cuanto-es-dolares-en-bolivares,taxes,1.00,1.00,DIFFERENTIATE,"fórmula parecida pero difieren en régimen/bruto-neto/período/rol → diferenciar, NO redirigir"
https://hacecuentas.com/py/cuanto-es-en-guaranies-peso-argentino,https://hacecuentas.com/py/cuanto-es-en-guaranies-real-brasileno,savings,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/10000-hours-mastery-gladwell,https://hacecuentas.com/en/80-20-learning-curve-hours-mastery,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/10000-hours-mastery-gladwell,https://hacecuentas.com/en/anki-daily-flashcards-memorization-vocabulary,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/10000-hours-mastery-gladwell,https://hacecuentas.com/en/duolingo-time-cefr-level-progress,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/10000-hours-mastery-gladwell,https://hacecuentas.com/en/ebbinghaus-forgetting-curve-spaced-repetition,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/10000-hours-mastery-gladwell,https://hacecuentas.com/en/english-mcer-level-hours-fsi,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/10000-hours-mastery-gladwell,https://hacecuentas.com/en/exam-study-time-pages-difficulty,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/10000-hours-mastery-gladwell,https://hacecuentas.com/en/flashcards-daily-goal-retention,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/10000-hours-mastery-gladwell,https://hacecuentas.com/en/gpa-4-0-american-scale-calculator,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/10000-hours-mastery-gladwell,https://hacecuentas.com/en/scholarship-minimum-gpa-requirement,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/10000-hours-mastery-gladwell,https://hacecuentas.com/en/speed-reading-progress-improvement,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/10000-hours-mastery-gladwell,https://hacecuentas.com/en/vocabulary-active-words-language-level,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/10000-hours-mastery-gladwell,https://hacecuentas.com/en/weighted-average-calculator,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/80-20-learning-curve-hours-mastery,https://hacecuentas.com/en/anki-daily-flashcards-memorization-vocabulary,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/80-20-learning-curve-hours-mastery,https://hacecuentas.com/en/duolingo-time-cefr-level-progress,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/80-20-learning-curve-hours-mastery,https://hacecuentas.com/en/ebbinghaus-forgetting-curve-spaced-repetition,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/80-20-learning-curve-hours-mastery,https://hacecuentas.com/en/english-mcer-level-hours-fsi,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/80-20-learning-curve-hours-mastery,https://hacecuentas.com/en/exam-study-time-pages-difficulty,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/80-20-learning-curve-hours-mastery,https://hacecuentas.com/en/flashcards-daily-goal-retention,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/80-20-learning-curve-hours-mastery,https://hacecuentas.com/en/gpa-4-0-american-scale-calculator,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/80-20-learning-curve-hours-mastery,https://hacecuentas.com/en/scholarship-minimum-gpa-requirement,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/80-20-learning-curve-hours-mastery,https://hacecuentas.com/en/speed-reading-progress-improvement,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/80-20-learning-curve-hours-mastery,https://hacecuentas.com/en/vocabulary-active-words-language-level,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/80-20-learning-curve-hours-mastery,https://hacecuentas.com/en/weighted-average-calculator,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/anki-daily-flashcards-memorization-vocabulary,https://hacecuentas.com/en/duolingo-time-cefr-level-progress,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/anki-daily-flashcards-memorization-vocabulary,https://hacecuentas.com/en/ebbinghaus-forgetting-curve-spaced-repetition,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/anki-daily-flashcards-memorization-vocabulary,https://hacecuentas.com/en/english-mcer-level-hours-fsi,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/anki-daily-flashcards-memorization-vocabulary,https://hacecuentas.com/en/exam-study-time-pages-difficulty,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/anki-daily-flashcards-memorization-vocabulary,https://hacecuentas.com/en/flashcards-daily-goal-retention,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/anki-daily-flashcards-memorization-vocabulary,https://hacecuentas.com/en/gpa-4-0-american-scale-calculator,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/anki-daily-flashcards-memorization-vocabulary,https://hacecuentas.com/en/scholarship-minimum-gpa-requirement,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/anki-daily-flashcards-memorization-vocabulary,https://hacecuentas.com/en/speed-reading-progress-improvement,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/anki-daily-flashcards-memorization-vocabulary,https://hacecuentas.com/en/vocabulary-active-words-language-level,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/anki-daily-flashcards-memorization-vocabulary,https://hacecuentas.com/en/weighted-average-calculator,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/duolingo-time-cefr-level-progress,https://hacecuentas.com/en/ebbinghaus-forgetting-curve-spaced-repetition,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/duolingo-time-cefr-level-progress,https://hacecuentas.com/en/english-mcer-level-hours-fsi,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/duolingo-time-cefr-level-progress,https://hacecuentas.com/en/exam-study-time-pages-difficulty,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/duolingo-time-cefr-level-progress,https://hacecuentas.com/en/flashcards-daily-goal-retention,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/duolingo-time-cefr-level-progress,https://hacecuentas.com/en/gpa-4-0-american-scale-calculator,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/duolingo-time-cefr-level-progress,https://hacecuentas.com/en/scholarship-minimum-gpa-requirement,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/duolingo-time-cefr-level-progress,https://hacecuentas.com/en/speed-reading-progress-improvement,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/duolingo-time-cefr-level-progress,https://hacecuentas.com/en/vocabulary-active-words-language-level,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/duolingo-time-cefr-level-progress,https://hacecuentas.com/en/weighted-average-calculator,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/ebbinghaus-forgetting-curve-spaced-repetition,https://hacecuentas.com/en/english-mcer-level-hours-fsi,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/ebbinghaus-forgetting-curve-spaced-repetition,https://hacecuentas.com/en/exam-study-time-pages-difficulty,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/ebbinghaus-forgetting-curve-spaced-repetition,https://hacecuentas.com/en/flashcards-daily-goal-retention,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/ebbinghaus-forgetting-curve-spaced-repetition,https://hacecuentas.com/en/gpa-4-0-american-scale-calculator,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/ebbinghaus-forgetting-curve-spaced-repetition,https://hacecuentas.com/en/scholarship-minimum-gpa-requirement,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/ebbinghaus-forgetting-curve-spaced-repetition,https://hacecuentas.com/en/speed-reading-progress-improvement,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/ebbinghaus-forgetting-curve-spaced-repetition,https://hacecuentas.com/en/vocabulary-active-words-language-level,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/ebbinghaus-forgetting-curve-spaced-repetition,https://hacecuentas.com/en/weighted-average-calculator,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/english-mcer-level-hours-fsi,https://hacecuentas.com/en/exam-study-time-pages-difficulty,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/english-mcer-level-hours-fsi,https://hacecuentas.com/en/flashcards-daily-goal-retention,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/english-mcer-level-hours-fsi,https://hacecuentas.com/en/gpa-4-0-american-scale-calculator,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/english-mcer-level-hours-fsi,https://hacecuentas.com/en/scholarship-minimum-gpa-requirement,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/english-mcer-level-hours-fsi,https://hacecuentas.com/en/speed-reading-progress-improvement,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/english-mcer-level-hours-fsi,https://hacecuentas.com/en/vocabulary-active-words-language-level,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/english-mcer-level-hours-fsi,https://hacecuentas.com/en/weighted-average-calculator,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/exam-study-time-pages-difficulty,https://hacecuentas.com/en/flashcards-daily-goal-retention,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/exam-study-time-pages-difficulty,https://hacecuentas.com/en/gpa-4-0-american-scale-calculator,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/exam-study-time-pages-difficulty,https://hacecuentas.com/en/scholarship-minimum-gpa-requirement,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/exam-study-time-pages-difficulty,https://hacecuentas.com/en/speed-reading-progress-improvement,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/exam-study-time-pages-difficulty,https://hacecuentas.com/en/vocabulary-active-words-language-level,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/exam-study-time-pages-difficulty,https://hacecuentas.com/en/weighted-average-calculator,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/flashcards-daily-goal-retention,https://hacecuentas.com/en/gpa-4-0-american-scale-calculator,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/flashcards-daily-goal-retention,https://hacecuentas.com/en/scholarship-minimum-gpa-requirement,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/flashcards-daily-goal-retention,https://hacecuentas.com/en/speed-reading-progress-improvement,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/flashcards-daily-goal-retention,https://hacecuentas.com/en/vocabulary-active-words-language-level,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/flashcards-daily-goal-retention,https://hacecuentas.com/en/weighted-average-calculator,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/gpa-4-0-american-scale-calculator,https://hacecuentas.com/en/scholarship-minimum-gpa-requirement,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/gpa-4-0-american-scale-calculator,https://hacecuentas.com/en/speed-reading-progress-improvement,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/gpa-4-0-american-scale-calculator,https://hacecuentas.com/en/vocabulary-active-words-language-level,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/gpa-4-0-american-scale-calculator,https://hacecuentas.com/en/weighted-average-calculator,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/scholarship-minimum-gpa-requirement,https://hacecuentas.com/en/speed-reading-progress-improvement,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/scholarship-minimum-gpa-requirement,https://hacecuentas.com/en/vocabulary-active-words-language-level,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/scholarship-minimum-gpa-requirement,https://hacecuentas.com/en/weighted-average-calculator,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/speed-reading-progress-improvement,https://hacecuentas.com/en/vocabulary-active-words-language-level,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/speed-reading-progress-improvement,https://hacecuentas.com/en/weighted-average-calculator,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/vocabulary-active-words-language-level,https://hacecuentas.com/en/weighted-average-calculator,education,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/10k-training-plan-weeks,https://hacecuentas.com/en/21k-training-plan-weeks,sports_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/10k-training-plan-weeks,https://hacecuentas.com/en/5k-training-plan-weeks,sports_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/10k-training-plan-weeks,https://hacecuentas.com/en/marathon-42k-training-plan-weeks,sports_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/21k-training-plan-weeks,https://hacecuentas.com/en/5k-training-plan-weeks,sports_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/en/21k-training-plan-weeks,https://hacecuentas.com/en/marathon-42k-training-plan-weeks,sports_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
